pid, bhid, bhhsize, bage, doby, bsex, race, racel, yr2uk4, bmastat, bnchild, bnkids, bnch02, bnch34, bnch511, bnch1215, bjbstat, degree, resp_sec_5cat_b, parent_sec_5cat_b, bvote1, bvote2, bvote4, bvote5, bvote6, bvote7, bvote8, borgm, borgma, borgmb, borgmj, borgaf, borgmg, 
19625233, 42630923, 4, 36, 1956, female, white, inapplic, inapplic, married, 2, 2, 2, none, none, 2, employed, 0, V/VI, IV, yes, inapplic, conserva, fairly s, fairly i, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
60075725, 67920891, 4, 27, 1965, male, white, white sc, inapplic, married, 2, 2, 2, 1, 1, none, employed, 1, II/IIIa, II/IIIa, yes, inapplic, conserva, fairly s, fairly i, can't vo, conserva, yes, not ment, member t, not ment, not ment, not ment, 
76865756, 67920891, 4, 27, 1965, female, white, white br, inapplic, married, 2, 2, 2, 1, 1, none, family c, 0, VII/IIIb, I, no, yes, conserva, not very, not very, can't vo, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
53603869, 89851295, 1, 72, 1920, female, white, inapplic, inapplic, living a, 0, none, none, none, none, none, retired, 1, VII/IIIb, VII/IIIb, yes, inapplic, conserva, not very, not very, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
68925313, 59200549, 3, 34, 1958, male, white, white br, inapplic, married, 1, 1, 1, none, 1, none, employed, 1, I, I, yes, inapplic, plaid cy, fairly s, very int, can't vo, lib dem, no, not ment, not ment, not ment, active r, not ment, 
72135331, 59200549, 3, 33, 1958, female, white, any othe, inapplic, married, 1, 1, 1, none, none, 1, family c, 1, I, II/IIIa, yes, inapplic, labour, not very, very int, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
90145136, 40790887, 4, 37, 1955, male, white, white br, inapplic, married, 2, 2, none, none, 2, 2, employed, 0, VII/IIIb, VII/IIIb, no, no, none, not very, not at a, no, labour, yes, not ment, not ment, member s, not ment, not ment, 
56275501, 40790887, 4, 31, 1961, female, white, white br, inapplic, married, 2, 2, 2, none, none, 2, family c, 0, VII/IIIb, V/VI, no, yes, labour, not very, not very, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
88634818, 72470856, 6, 44, 1948, male, indian, inapplic, 1964, married, 2, 2, 2, none, none, 1, lt sick, 0, VII/IIIb, IV, yes, inapplic, labour, fairly s, fairly i, can't vo, inapplic, yes, not ment, not ment, not ment, active r, not ment, 
94135033, 72470856, 6, 40, 1952, female, indian, inapplic, 1965, married, 2, 2, 2, none, none, 1, employed, 0, VII/IIIb, IV, no, no, none, not at  a, not at a, can't vo, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
93396093, 72470856, 6, 21, 1971, female, indian, inapplic, inapplic, never ma, 0, 2, 2, none, none, 1, maternit, 0, V/VI, VII/IIIb, no, no, none, not at  a, not very, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
39146193, 72470856, 6, 19, 1973, male, indian, white br, inapplic, never ma, 0, 2, 2, none, none, 1, employed, 0, II/IIIa, VII/IIIb, no, no, none, not at  a, not very, can't vo, labour, yes, not ment, member t, not ment, not ment, not ment, 
88664546, 59461334, 2, 50, 1942, female, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 1, II/IIIa, VII/IIIb, no, yes, conserva, fairly s, fairly i, no, conserva, yes, not ment, member t, not ment, not ment, not ment, 
61674846, 90820795, 1, 43, 1949, male, white, other wh, inapplic, divorced, 0, none, none, none, none, none, self-emp, 0, IV, IV, no, no, none, not very, not at a, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
4713927, 19241272, 2, 69, 1923, male, white, white we, inapplic, never ma, 0, none, none, none, none, none, retired, 0, I, VII/IIIb, yes, inapplic, conserva, fairly s, fairly i, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
11543988, 19241272, 2, 67, 1924, female, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, retired, 1, IV, IV, no, yes, conserva, fairly s, not very, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
53524987, 6690682, 2, 39, 1952, female, white, white br, 1954, married, 0, none, none, none, none, none, employed, 0, V/VI, V/VI, yes, inapplic, labour, not very, fairly i, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
84885228, 6690682, 2, 36, 1956, female, white, white br, inapplic, married, 0, none, none, none, none, none, maternit, 0, I, II/IIIa, yes, inapplic, labour, fairly s, fairly i, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
92155244, 53730411, 4, 35, 1957, male, white, white br, inapplic, married, 2, 2, 2, none, 1, none, employed, 1, VII/IIIb, IV, no, no, none, not at  a, fairly i, can't vo, conserva, no, not ment, not ment, member s, not ment, not ment, 
37295312, 53730411, 4, 34, 1958, female, white, white br, inapplic, married, 2, 2, 2, none, 1, none, family c, 1, VII/IIIb, I, no, yes, conserva, not very, not very, no, conserva, yes, not ment, not ment, not ment, active r, not ment, 
17033688, 9051401, 1, 81, 1911, male, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, retired, 0, VII/IIIb, VII/IIIb, yes, inapplic, conserva, very str, not very, no, conserva, yes, not ment, not ment, not ment, active r, not ment, 
75675596, 93211374, 4, 29, 1963, female, white, white sc, inapplic, married, 2, 2, 2, none, 1, 1, employed, 0, II/IIIa, VII/IIIb, yes, inapplic, labour, not very, not at a, can't vo, plaid cy, yes, not ment, member t, not ment, not ment, not ment, 
88265730, 93211374, 4, 27, 1965, female, white, white sc, inapplic, married, 2, 2, 2, none, 1, 1, self-emp, 1, II/IIIa, I, no, yes, conserva, not very, not very, can't vo, scot nat, no, not ment, not ment, not ment, not ment, not ment, 
90264705, 84951001, 5, 46, 1946, male, white, white br, inapplic, married, 2, 2, 2, none, none, 1, employed, 0, V/VI, V/VI, yes, inapplic, conserva, not very, fairly i, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
12384874, 84951001, 5, 43, 1949, female, white, inapplic, inapplic, married, 2, 2, 2, none, none, 1, employed, 0, V/VI, V/VI, yes, inapplic, conserva, not very, not very, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
96866299, 84951001, 5, 17, 1975, male, white, white br, inapplic, never ma, 0, 2, 2, none, none, 1, unemploy, 0, VII/IIIb, VII/IIIb, no, no, none, not at  a, not at a, no, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
78833644, 82951397, 1, 87, 1905, male, white, white br, inapplic, widowed, 0, none, none, none, none, none, retired, 0, V/VI, V/VI, yes, inapplic, labour, not very, not very, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
67444385, 4830906, 3, 54, 1938, male, white, white we, inapplic, married, 0, none, none, none, none, none, self-emp, 1, I, I, yes, inapplic, lib dem, not very, very int, can't vo, lib dem, yes, not ment, not ment, not ment, active r, not ment, 
55204417, 4830906, 3, 53, 1939, female, white, white we, inapplic, married, 0, none, none, none, none, none, employed, 0, V/VI, IV, no, yes, lib dem, not very, very int, no, lib dem, yes, not ment, not ment, not ment, active r, not ment, 
91296134, 4830906, 3, 19, 1972, male, other et, inapplic, inapplic, never ma, 0, none, none, none, none, none, self-emp, 0, IV, I, yes, inapplic, labour, fairly s, fairly i, no, labour, yes, not ment, not ment, not ment, active r, not ment, 
15424289, 52691348, 2, 56, 1935, female, white, white sc, inapplic, widowed, 0, none, none, none, none, none, employed, 0, II/IIIa, II/IIIa, no, yes, labour, not very, not very, no, labour, no, not ment, not ment, member s, not ment, not ment, 
52765428, 52691348, 2, 32, 1960, male, white, white sc, inapplic, never ma, 0, none, none, none, none, none, self-emp, 0, II/IIIa, VII/IIIb, yes, inapplic, labour, fairly s, fairly i, can't vo, labour, yes, not ment, member t, member s, not ment, not ment, 
27685661, 32910029, 1, 28, 1964, female, black-ot, inapplic, inapplic, never ma, 0, none, none, none, none, none, employed, 0, II/IIIa, V/VI, no, yes, labour, not very, not very, can't vo, labour, yes, not ment, not ment, member s, not ment, not ment, 
30944982, 16770904, 5, 40, 1952, male, white, white br, inapplic, married, 2, 2, 2, none, none, 2, lt sick, 0, VII/IIIb, V/VI, no, yes, labour, fairly s, fairly i, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
6405088, 16770904, 5, 38, 1954, female, white, white br, inapplic, married, 2, 2, 2, none, none, 2, family c, 1, IV, V/VI, no, yes, labour, fairly s, not very, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
98946310, 16770904, 5, 17, 1975, female, white, inapplic, inapplic, never ma, 0, 2, 2, none, none, 2, gvt trng, 0, V/VI, I, no, no, none, not at  a, not at a, no, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
15254808, 62270185, 3, 43, 1948, female, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 0, II/IIIa, II/IIIa, yes, inapplic, conserva, fairly s, fairly i, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
81314829, 62270185, 3, 42, 1949, male, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 0, I, VII/IIIb, yes, inapplic, conserva, fairly s, fairly i, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
57896309, 62270185, 3, 17, 1975, male, white, white br, inapplic, never ma, 0, none, none, none, none, none, ft studt, 0, V/VI, VII/IIIb, no, yes, conserva, not very, fairly i, no, inapplic, yes, not ment, not ment, not ment, not ment, not ment, 
79363881, 11170412, 2, 71, 1921, female, white, white br, inapplic, widowed, 0, none, none, none, none, none, family c, 0, II/IIIa, IV, yes, inapplic, conserva, fairly s, very int, no, conserva, yes, member p, not ment, not ment, active r, not ment, 
25585179, 11170412, 2, 36, 1955, male, white, white br, inapplic, never ma, 0, none, none, none, none, none, employed, 1, I, II/IIIa, no, yes, conserva, not very, not very, can't vo, conserva, yes, member p, not ment, not ment, active r, not ment, 
88414587, 27480128, 4, 47, 1944, female, white, inapplic, inapplic, married, 2, 2, 2, none, none, 1, employed, 1, II/IIIa, II/IIIa, no, yes, conserva, fairly s, not at a, can't vo, conserva, yes, not ment, member t, not ment, not ment, not ment, 
8234927, 27480128, 4, 41, 1951, male, white, inapplic, inapplic, married, 2, 2, 2, none, none, 1, employed, 0, II/IIIa, V/VI, no, yes, conserva, very str, not very, no, conserva, yes, not ment, not ment, member s, not ment, not ment, 
36175590, 56190018, 1, 28, 1963, female, white, white br, inapplic, never ma, 0, none, none, none, none, none, employed, 1, II/IIIa, II/IIIa, no, no, none, not at  a, not very, yes, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
8504018, 86980320, 1, 66, 1925, female, white, white br, inapplic, living a, 0, none, none, none, none, none, employed, 0, II/IIIa, IV, yes, inapplic, conserva, fairly s, not very, can't vo, conserva, yes, member p, not ment, not ment, not ment, not ment, 
2775251, 2661267, 5, 35, 1957, female, white, white br, inapplic, married, 3, 3, 1, none, 3, none, self-emp, 0, II/IIIa, VII/IIIb, yes, inapplic, labour, not very, not very, yes, inapplic, yes, not ment, not ment, not ment, not ment, not ment, 
72735269, 2661267, 5, 35, 1957, male, white, inapplic, inapplic, married, 3, 3, 3, none, 1, none, unemploy, 0, V/VI, VII/IIIb, yes, inapplic, labour, very str, fairly i, can't vo, labour, yes, not ment, member t, not ment, not ment, not ment, 
96864948, 22291126, 3, 41, 1951, female, white, inapplic, inapplic, never ma, 2, 2, 2, 1, none, none, family c, 1, II/IIIa, I, yes, inapplic, labour, fairly s, fairly i, can't vo, labour, yes, member p, member t, not ment, not ment, not ment, 
83015576, 26901251, 2, 30, 1962, male, white, inapplic, 1962, married, 0, none, none, none, none, none, self-emp, 0, IV, II/IIIa, yes, inapplic, labour, not very, not very, can't vo, labour, yes, not ment, not ment, member s, not ment, not ment, 
70785905, 26901251, 2, 24, 1968, female, white, white br, inapplic, married, 0, none, none, none, none, none, ft studt, 1, V/VI, II/IIIa, yes, inapplic, labour, fairly s, fairly i, can't vo, labour, yes, not ment, member t, member s, not ment, not ment, 
62964396, 73030385, 2, 54, 1938, male, white, white br, inapplic, married, 0, none, none, none, none, none, family c, 0, VII/IIIb, IV, no, no, none, very str, fairly i, no, lib dem, yes, not ment, not ment, not ment, not ment, not ment, 
40794399, 73030385, 2, 54, 1938, male, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 1, V/VI, VII/IIIb, no, yes, conserva, not very, fairly i, no, conserva, yes, not ment, member t, not ment, not ment, not ment, 
73405094, 60691095, 4, 37, 1954, male, white, white br, inapplic, married, 2, 2, 2, none, 1, 1, employed, 1, I, IV, yes, inapplic, labour, very str, very int, no, labour, yes, not ment, member t, not ment, not ment, not ment, 
11865606, 60691095, 4, 29, 1963, female, white, white br, inapplic, married, 2, 2, 2, none, 1, 1, employed, 0, II/IIIa, II/IIIa, yes, inapplic, labour, fairly s, not very, no, labour, yes, not ment, member t, member s, not ment, not ment, 
55374470, 54841053, 3, 52, 1940, female, white, white br, 1966, married, 0, none, none, none, none, none, family c, 1, VII/IIIb, II/IIIa, yes, inapplic, conserva, fairly s, not very, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
1214498, 54841053, 3, 50, 1941, male, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 0, VII/IIIb, IV, yes, inapplic, conserva, fairly s, fairly i, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
56605727, 54841053, 3, 27, 1965, male, white, white br, 1966, never ma, 0, none, none, none, none, none, employed, 0, V/VI, II/IIIa, yes, inapplic, conserva, not very, not very, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
53105697, 46801265, 3, 28, 1964, female, white, white br, inapplic, separate, 2, 2, 2, none, none, 1, employed, 0, V/VI, IV, no, no, none, not at  a, not at a, can't vo, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
433827, 33010618, 2, 74, 1918, female, white, white br, inapplic, divorced, 0, none, none, none, none, none, retired, 0, V/VI, IV, yes, inapplic, labour, fairly s, not very, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
85365082, 33010618, 2, 38, 1954, male, white, white br, inapplic, never ma, 0, none, none, none, none, none, employed, 1, V/VI, VII/IIIb, proxy re, proxy re, none, not at  a, not at a, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
5046047, 91150379, 3, 22, 1970, male, white, inapplic, inapplic, living a, 0, none, none, none, none, none, employed, 0, V/VI, V/VI, no, yes, conserva, not very, fairly i, yes, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
79146155, 91150379, 3, 20, 1972, male, white, white br, inapplic, never ma, 0, none, none, none, none, none, self-emp, 0, II/IIIa, II/IIIa, no, yes, labour, not very, not at a, can't vo, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
26916184, 91150379, 3, 18, 1973, female, white, inapplic, inapplic, living a, 0, none, none, none, none, none, employed, 0, II/IIIa, II/IIIa, no, no, none, not at  a, not at a, yes, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
70705895, 84140557, 1, 24, 1968, male, white, white br, inapplic, never ma, 0, none, none, none, none, none, employed, 1, I, I, no, yes, lib dem, not very, not very, can't vo, lib dem, no, not ment, not ment, not ment, not ment, not ment, 
15394333, 67670066, 2, 56, 1936, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, self-emp, 0, II/IIIa, I, no, yes, labour, not very, fairly i, can't vo, lib dem, yes, not ment, not ment, not ment, not ment, not ment, 
2235148, 67670066, 2, 37, 1955, male, white, inapplic, inapplic, married, 0, none, none, none, none, none, self-emp, 1, II/IIIa, II/IIIa, proxy re, proxy re, none, not at  a, not at a, no, lib dem, no, not ment, not ment, not ment, not ment, not ment, 
